hazel-landing-park,Hazel Landing Park,Carmel,Indiana,18,39.9418787,-86.06954140000000
heartland-disc-golf-course,Heartland Disc Golf Course,Sharpsville,Indiana,9,40.3771671,-86.0862484
hidden-creek-disc-golf-course,Hidden Creek Disc Golf Course,Crown Point,Indiana,9,41.47169300000000,-87.393194
hidden-diamonds,Hidden Diamonds,Albion,Indiana,9,41.3898231,-85.42022660000000
hidden-lake-disc-golf-course,Hidden Lake Disc Golf Course,Merrillville,Indiana,18,41.50222980000000,-87.3335103
highland-park-2,Highland Park,Kokomo,Indiana,18,40.4673617,-86.1416175
hillcrest-park-disc-golf,Hillcrest Park Disc Golf,Vincennes,Indiana,9,38.7002343,-87.49101210000000
hollow-acres-golf-center,Hollow Acres Golf Center,Monticello,Indiana,9,40.668371,-86.735016
honey-bear-hollow-campgrounds,Honey Bear Hollow Campgrounds,Peru,Indiana,18,40.79639,-86.15177300000000
huntington-university,Huntington University,Huntington,Indiana,9,40.8989385,-85.4989927
indy-horizon-disc-golf-course,Indy Horizon Disc Golf Course,Lawrence,Indiana,18,39.8957139,-85.98671880000000
johnson-township-community-park,Johnson Township Community Park,Haubstadt,Indiana,18,38.1956753,-87.5646635
kankakee-highlands,Kankakee Highlands,North Judson,Indiana,18,41.250784,-86.746505
karst-farm-park,Karst Farm Park,Bloomington,Indiana,18,39.1393863,-86.5987068
kekionga-park,Kekionga Park,Decatur,Indiana,9,40.8223514,-84.9133344
lake-hills-disc-golf-course,Lake Hills Baptist Church Disc Golf Course,Schererville,Indiana,12,41.4639251,-87.44652360000000
lapping-memorial-park,Lapping Memorial Park,Clarksville,Indiana,18,38.3342039,-85.7692835
lawrence-w-inlow-park,Lawrence W Inlow Park,Carmel,Indiana,9,39.9799875,-86.06323480000000
lemon-lake-county-park-blue,Lemon Lake County Park - Blue,Crown Point,Indiana,18,41.3826232,-87.4043558
lemon-lake-county-park-gold,Lemon Lake County Park - Gold,Crown Point,Indiana,18,41.3826232,-87.4043558
lemon-lake-county-park-red,Lemon Lake County Park - Red,Crown Point,Indiana,18,41.3826232,-87.4043558
lemon-lake-county-park-silver,Lemon Lake County Park - Silver,Crown Point,Indiana,18,41.3826232,-87.4043558
lemon-lake-county-park-white,Lemon Lake County Park - White,Crown Point,Indiana,18,41.3826232,-87.4043558
liberty-park-1,Liberty Park,Batesville,Indiana,9,39.2907483,-85.22015740000000
linza-graham-park,Linza Graham Park,Scottsburg,Indiana,9,38.6833731,-85.7627857
lions-club-park,Lions Club Park,Yorktown,Indiana,24,40.1726018,-85.479652
little-slice-heaven,Little Slice of Heaven,Churubusco,Indiana,9,41.2833566,-85.3848517
lituanica-park,Lituanica Park,Beverly Shores,Indiana,5,41.6868159,-86.9896215
living-waters-disc-golf-course-new-creations,Living Waters Disc Golf Course at New Creations,Richmond,Indiana,18,39.8289369,-84.8902382
longley-park,Longley Park,Lebanon,Indiana,18,40.0332663,-86.46424930000000
lost-bridge-disc-golf-course,Lost Bridge Disc Golf Course,Andrews,Indiana,9,40.879001,-85.5103013
lucerne-park,Lucerne Park,Warsaw,Indiana,9,41.2470185,-85.8492634
maconaquah-park,Maconaquah Park,Peru,Indiana,18,40.7441731,-86.06451010000000
mastodon-disc-golf-course-purdue,Mastodon Disc Golf Course at Purdue,Fort Wayne,Indiana,18,41.1210565,-85.1171835
riverside-dgc,Matt Lovasko Disc Golf Course at Riverside Park,Hammond,Indiana,18,41.570613,-87.50089300000000
matter-park-disc-golf,Matter Park Disc Golf,Marion,Indiana,24,40.5847273,-85.6654564
mcculloch-disc-golf-course,McCulloch Disc Golf Course,Muncie,Indiana,18,40.2045214,-85.3765206
memorial-hills-disc-golf,Memorial Hills Disc Golf,Huntington,Indiana,18,40.879001,-85.5103013
mesker-park,Mesker Park,Evansville,Indiana,18,38.0204372,-87.616962
mesker-woods,Mesker Woods,Evansville,Indiana,18,38.0204372,-87.616962
milligan-park-disc-golf-course,Milligan Park Disc Golf Course,Crawfordsville,Indiana,22,40.0313795,-86.88890190000000
missile-ridge-disc-golf-course,Missile Ridge Disc Golf Course,Cedar Lake,Indiana,18,41.3826232,-87.4043558
mississinewa-state-park,Mississinewa State Park,Peru,Indiana,24,40.7002998,-85.9406798
morse-beach-park,Morse Beach Park,Noblesville,Indiana,9,40.075345,-86.04407600000000
moser-park,Moser Park,Fort Wayne (New Haven),Indiana,18,41.0740342,-85.0217219
mt-gilead-disc-golf-course,Mt Gilead Disc Golf Course,Mooresville,Indiana,18,39.5857973,-86.3195252
murdock-park,Murdock Park,Lafayette,Indiana,18,40.4194549,-86.87626710000000
new-albany-disc-golf-course,New Albany Disc Golf Course,New Albany,Indiana,18,38.3017691,-85.8222935
new-hope-church,New Hope Church,Greenwood,Indiana,6,39.6181286,-86.2015418
niehaus-park-disc-golf-course,Niehaus Park Disc Golf Course,Huntingburg,Indiana,18,38.2983029,-86.96413130000000
northside-knights-columbus,Northside Knights of Columbus,Indianapolis,Indiana,9,39.8837254,-86.12460660000000
bethesda-baptist-church,Northwest Community Park at Bethesda Baptist Church,Brownsburg,Indiana,18,39.87889030000000,-86.41391280000000
northwestway-park-disc-golf-course,Northwestway Park Disc Golf Course,Indianapolis,Indiana,18,39.8665335,-86.250422
ossian-disc-golf-course,Ossian Disc Golf Course,Ossian,Indiana,18,40.87958140000000,-85.1623077
ox-bow-county-park,Ox Bow County Park,Elkhart,Indiana,24,41.628971,-85.9060927
patoka-lake-state-rec-area,Patoka Lake State Rec Area,Birdseye,Indiana,18,38.38370100000000,-86.64399880000000
pickett-park-disc-golf-course-purdue-university,Pickett Park Disc Golf Course at Purdue University,West Lafayette,Indiana,9,40.4319299,-86.92228560000000
prairie-creek-reservoir-disc-golf-course,Prairie Creek Reservoir Disc Golf Course,Selma,Indiana,9,40.1327432,-85.2793097
prides-creek-park-disc-golf-course,Prides Creek Park Disc Golf Course,Petersburg,Indiana,18,38.4832413,-87.25879310000000
princeton-country-club,Princeton Country Club,Patoka,Indiana,18,38.3938312,-87.5859218
prospect-park-0,Prospect Park,Noblesville,Indiana,9,40.0109886,-85.98632000000000
pulaski-park,Pulaski Park,Hammond,Indiana,18,41.64495430000000,-87.5195573
purdue-north-central-1,Purdue Northwest,Westville,Indiana,18,41.5837615,-86.8939173
purdue-university-calumet,Purdue University Calumet,Hammond,Indiana,9,41.5797663,-87.4740171
ravine-park,Ravine Park,Attica,Indiana,9,40.2906745,-87.2375751
red-tail-ridge-dgc,Red Tail Ridge Disc Golf Course,Princeton,Indiana,18,38.2832498,-87.5606287
rivers-edge-rushville,River's Edge - Rushville,Rushville,Indiana,18,39.5947559,-85.4357407
rivers-edge-park-0,River's Edge Park,Munster,Indiana,9,41.5782852,-87.5268554
rochester-city-park,Rochester City Park,Rochester,Indiana,18,41.067191,-86.21552370000000
rockville-lake-park,Rockville Lake Park,Rockville,Indiana,18,39.7818707,-87.2156107
rogers-elementary,Rogers Elementary,Bloomington,Indiana,6,39.1600883,-86.5068313
rogers-lakewood-park,Rogers Lakewood Park,Valparaiso,Indiana,24,41.5169086,-87.0654904
ross-hills-park,Ross Hills Park,West Lafayette,Indiana,9,40.4091501,-87.07046990000000
rum-village-disc-golf-course,Rum Village Disc Golf Course,South Bend,Indiana,18,41.6482863,-86.26442280000000
sahm-park,Sahm Park,Indianapolis,Indiana,18,39.915862,-86.0570326
sanders-memorial-disc-golf-course,Sanders Memorial Disc Golf Course,Anderson,Indiana,18,40.1047212,-85.6685018
seviren-lang-disc-golf-course,Seviren Lang Disc Golf Course,Georgetown,Indiana,18,38.2770095,-85.9259828
shady-pines,Shady Pines,Kokomo,Indiana,18,40.473117,-86.21203300000000
sharpsville-park,Sharpsville Park,Sharpsville,Indiana,9,40.3771671,-86.0862484
sherwood-oaks,Sherwood Oaks Christian Church,Bloomington,Indiana,9,39.1348935,-86.5009225
shoaff-park,Shoaff Park,Fort Wayne,Indiana,24,41.1439359,-85.096704
slayter-hill-disc-golf-course-purdue-university,Slayter Hill Disc Golf Course at Purdue University,West Lafayette,Indiana,9,40.4319299,-86.92228560000000
southside-9,Southside 9,Princeton,Indiana,9,38.3463591,-87.56076880000000
southside-9-0,Southside 9,Princeton,Indiana,9,38.3463591,-87.56076880000000
sugar-creek-campground,Sugar Creek Campground,Crawfordsville,Indiana,18,40.051262,-86.918259
sugar-creek-park-disc-golf-course-0,Sugar Creek Park Disc Golf Course,New Palestine,Indiana,9,39.7246786,-85.9325641
sullivan-county-park-and-lake,Sullivan County Park and Lake,Sullivan,Indiana,18,39.1034499,-87.3898636
boonies-disc-golf-course,The Boonies Disc Golf Course,Akron,Indiana,18,41.0015051,-86.1148752
fun-farm,The Fun Farm,Corydon,Indiana,22,38.239132,-86.032562
glen,The Glen Disc Golf Course,Richmond,Indiana,18,39.8356876,-84.8633084
hill-northview-church,The Hill at Northview Church,Carmel,Indiana,18,39.97525330000000,-86.07462390000000
lodge-disc-golf-course,The Lodge Disc Golf Course,Syracuse,Indiana,18,41.4344177,-85.72376250000000
masters-disc-golf-course-calvary-baptist,The Masters Disc Golf Course at Calvary Baptist,Plainfield,Indiana,9,39.7678433,-86.5170081
preserve,The Preserve,Kokomo,Indiana,18,40.4129371,-86.12339780000000
ridge-1,The Ridge,Danville,Indiana,9,39.7626361,-86.4962169
wildcat-markle-park,The Wildcat at Markle Park,Markle,Indiana,18,40.8292133,-85.3355282
tillman-park-disc-golf-course,Tillman Park Disc Golf Course,Fort Wayne,Indiana,19,41.0157126,-85.1322564
todd-c-woodward-memorial-park,Todd C Woodward Memorial Park,Lapel,Indiana,9,40.0732868,-85.84424470000000
tower-park-disc-golf-course,Tower Park Disc Golf Course,Warren,Indiana,9,40.6816898,-85.4175331
tripton-park,Tripton Park,North Vernon,Indiana,9,39.0037551,-85.6170425
upland-church-disc-golf-course,Upland Church Disc Golf Course,Upland,Indiana,9,40.4656254,-85.49966070000000
wabash-city-park,Wabash City Park,Wabash,Indiana,18,40.7985745,-85.8377457
wabash-washout,Washout Waters (McAllister North),Lafayette,Indiana,18,40.4350547,-86.8772298
washout-woods-mcallister-south,Washout Woods (McAllister South),Lafayette,Indiana,18,40.4350547,-86.8772298
west-bridge-church-disc-golf-course,West Bridge Church Disc Golf Course,Danville,Indiana,9,39.7678433,-86.5170081
west-swinney-park,West Swinney Park,Fort Wayne,Indiana,18,41.0725146,-85.1672846
westfield-lions-disc-golf-course,Westfield Lions Disc Golf Course,Westfield,Indiana,9,40.0496611,-86.1299801
wild-west-wabash,Wild West Wabash,Clay City,Indiana,9,39.2631301,-87.1284027
woodmere-disc-golf-course,Woodmere Disc Golf Course,Evansville,Indiana,18,37.9731023,-87.5065407
albia-city-park,Albia City Park,Albia,Iowa,9,41.01624590000000,-92.8212099
coralville-disc-golf-course,Altmaier Family Park Disc Golf Course,Coralville,Iowa,18,41.6860417,-91.61674580000000
ambrose-call-park,Ambrose A Call Park,Algona,Iowa,18,43.052499,-94.249118
atkins-park,Atkins Park,Atkins,Iowa,6,41.9934977,-91.86328740000000
avoca-dgc,Avoca Disc Golf Course,Avoca,Iowa,9,41.4768457,-95.32667220000000
bakers-disc-golf-course,Bakers Disc Golf Course at Rock Creek State Park,Kellogg,Iowa,9,41.7583259,-92.83677220000000
beacon-hollow-disc-golf-course,Beacon Hollow Disc Golf Course,Cherokee,Iowa,18,42.7538764,-95.57131460000000
beaver-meadows-dgc,Beaver Meadows Disc Golf Course,Parkersburg,Iowa,9,42.5850044,-92.7897579
becky-zallek-dgc,Becky Zallek Disc Golf Course,Des Moines,Iowa,18,41.6204376,-93.64672080000000
big-creek-state-park,Big Creek State Park,Polk City,Iowa,18,41.79313,-93.7336099
big-rock-disc-golf-course,Big Rock Disc Golf Course,Pella,Iowa,18,41.4233294,-92.9325929
big-woods-disc-golf-course,Big Woods Disc Golf Course,Cedar Falls,Iowa,18,42.5491906,-92.4357043
black-hawk-state-park-disc-golf-course,Black Hawk State Park Disc Golf Course,Lake View,Iowa,9,42.2928718,-95.01882980000000
botna-bend-park,Botna Bend Park,Hancock,Iowa,9,41.3926021,-95.3642357
brandt-park,Brandt Park,Denver,Iowa,9,42.6772182,-92.33263990000000
breda-disc-golf-course,Breda Disc Golf Course,Breda,Iowa,9,42.1819801,-94.97003170000000
brewer-creek-park-disc-golf-course,Brewer Creek Park Disc Golf Course,Webster City,Iowa,9,42.42770710000000,-93.7995791
briar-cliff-university,Briar Cliff University,Sioux City,Iowa,9,42.5270102,-96.42703880000000
britt-dgc,Britt Disc Golf Course,Britt,Iowa,9,43.0938007,-93.8127968
brookwood-park,Brookwood Park,Waverly,Iowa,9,42.7209306,-92.46226900000000
calkins-park,Calkins Park,Milford,Iowa,9,43.3216317,-95.1479308
camp-quaker-heights-dgc,Camp Quaker Heights Disc Golf Course,Eldora,Iowa,9,42.373722,-93.0810699
cedar-county-park-disc-golf-course,Cedar County Park Disc Golf Course,Creston,Iowa,9,41.0531183,-94.38606670000000
centennial-park-11,Centennial Park,Boyden,Iowa,9,43.1902439,-95.9968821
centennial-park-3,Centennial Park,Waukee,Iowa,12,41.6017389,-93.8687118
centennial-park-0,Centennial Park,Huxley,Iowa,9,41.9060138,-93.60468570000000
centerville-disc-golf-course,Centerville Disc Golf Course,Centerville,Iowa,18,40.7090767,-92.8656596
central-college-disc-golf-course,Central College Disc Golf Course,Pella,Iowa,18,41.40291670000000,-92.9284854
chariton-disc-golf-course,Chariton Disc Golf Course,Chariton,Iowa,9,41.0272185,-93.3257916
charma-park,Charma Park,Dunkerton,Iowa,9,42.5757333,-92.1611282
chautauqua-city-park,Chautauqua City Park,Fairfield,Iowa,18,41.0085617,-91.9447431
chautauqua-park-disc-golf-course-0,Chautauqua Park Disc Golf Course,Sac City,Iowa,9,42.4202524,-94.9848526
chippewa-creek-disc-golf-course,Chippewa Creek Disc Golf Course,Eldon,Iowa,9,40.9204973,-92.21418
city-park-2,City Park,Mitchellville,Iowa,9,41.6690544,-93.3495969
clarinda-lied-center-disc-golf-course,Clarinda Lied Center Disc Golf Course,Clarinda,Iowa,9,40.7386878,-95.0239849
clarion-high-school-disc-golf-course,Clarion High School Disc Golf Course,Clarion,Iowa,9,42.7929077,-93.6833343
coon-rapids-disc-golf,Coon Rapids Disc Golf,Coon Rapids,Iowa,9,45.1565725,-93.2823796
copeland-park,Copeland Park,Correctionville,Iowa,9,42.4726907,-95.7951774
cornell-college,Cornell College,Mount Vernon,Iowa,9,41.92695460000000,-91.4253502
corydon-lakes-county-park,Corydon Lakes County Park,Corydon,Iowa,9,40.7524344,-93.33593840000000
credit-island,Credit Island,Davenport,Iowa,18,41.49588140000000,-90.6168636
cruise-park-course,Cruise Park Course,Mechanicsville,Iowa,9,41.90279090000000,-91.2546067
dankwardt-park,Dankwardt Park,Burlington,Iowa,18,40.78125,-91.1061752
davidson-park-disc-golf-course,Davidson Park Disc Golf Course,Osage,Iowa,9,43.2841382,-92.8190838
deerwood-park,Deerwood Park,Evansdale,Iowa,18,42.4613258,-92.3037367
denning-conservation-area,Denning Conservation Area,Donnellson,Iowa,9,40.7650587,-91.59415220000000
devils-glen,Devil's Glen Disc Golf Course,Bettendorf,Iowa,18,41.534724,-90.47967610000000
dexter-american-legion-dgc,Dexter American Legion Disc Golf,Dexter,Iowa,9,41.5162696,-94.22831720000000
drulis-park,Drulis Park,Middletown,Iowa,9,40.82600560000000,-91.2704491
dubuque-veterans-memorial-park,Dubuque Veterans Memorial Park,Dubuque,Iowa,18,42.523071,-90.7022186
dysart-city-park,Dysart City Park,Dysart,Iowa,3,42.1657211,-92.3060543
eagle-disc-golf-course-memorial-park,Eagle Disc Golf Course - Memorial Park,Dallas Center,Iowa,9,41.6829802,-93.9533948
eagle-grove-disc-golf-course,Eagle Grove Disc Golf Course,Eagle Grove,Iowa,9,42.66487,-93.8918551
eagle-point-disc-golf,Eagle Point Disc Golf,Clinton,Iowa,18,41.9009594,-90.17996510000000
east-lake,East Lake,Mount Pleasant,Iowa,18,40.9481407,-91.5192495
east-park,East Park,Mason City,Iowa,18,43.1541302,-93.1848698
east-park-disc-golf-course,East Park Disc Golf Course,Cresco,Iowa,9,43.3791984,-92.10606160000000
east-union-school-disc-golf-course,East Union School Disc Golf Course,Afton,Iowa,9,41.0248424,-94.1796155
eastern-avenue-park,Eastern Avenue Park,Davenport,Iowa,18,41.5495479,-90.5522634
edgewood-park,Edgewood Park,Madrid,Iowa,12,41.869801,-93.82484150000000
edmundson-park,Edmundson Park,Oskaloosa,Iowa,18,41.283578,-92.6555363
elkader-city-park-disc-golf-course,Elkader City Park Disc Golf Course,Elkader,Iowa,9,42.851354,-91.3954711
ellsworth-college-park-disc-golf-course,Ellsworth College Park Disc Golf Course,Crystal Lake,Iowa,9,43.2231384,-93.7901279
evans-park,Evans Park,Adel,Iowa,9,41.6099888,-94.0227781
everly-park,Everly Park,Everly,Iowa,9,43.1516376,-95.2936999
ewing-park,Ewing Park,Des Moines,Iowa,18,41.5389299,-93.5830273
faith-baptist-bible-college-disc-golf-course,Faith Baptist Bible College Disc Golf Course,Ankeny,Iowa,9,41.7366939,-93.62456260000000
fay-clark-park,Fay Clark Park,Hiawatha,Iowa,18,42.050258,-91.69998300000000
fayette-dgc,Fayette Disc Golf Course,Fayette,Iowa,9,42.844686,-91.780164
featherstone-memorial-disc-golf-course,Featherstone Memorial Disc Golf Course,Manson,Iowa,9,42.5291439,-94.5341421
felderman-park,Felderman Park,Bellevue,Iowa,9,42.2536206,-90.4310783
field-greens,Field of Greens,Clarence,Iowa,9,41.888907,-91.05654230000000
firebird-disc-golf-course,Firebird Disc Golf Course,Coulter,Iowa,9,42.735022,-93.37290450000000
folletts-park,Folletts Park,Folletts,Iowa,18,41.75032850000000,-90.3280559
forest-city-disc-golf,Forest City Disc Golf,Forest City,Iowa,21,43.2595727,-93.63221950000000
foster-park,Foster Park,Iowa Falls,Iowa,9,42.524112,-93.27879690000000
franklin-park-0,Franklin Park,Ottumwa,Iowa,6,41.0575505,-92.41557460000000
franklin-park-disc-golf-course-0,Franklin Park Disc Golf Course,Belle Plaine,Iowa,18,41.8954242,-92.2715827
fredericksburg-disc-golf-course,Fredericksburg Disc Golf Course,Fredericksburg,Iowa,4,36.2978546,-94.1449765
frontier-rodeo-park,Frontier at Rodeo Park,Fort Madison,Iowa,18,40.6512604,-91.32161820000000
fross-park,Fross Park,Center Point,Iowa,9,42.195453,-91.7931447
fuller-park,Fuller Park,Muscatine,Iowa,18,41.4373941,-91.0861571
gateway-hills-park-carroll-marty-disc-golf-course,Gateway Hills Park (Carroll Marty Disc Golf Course),Ames,Iowa,18,42.0080626,-93.6468172
george-disc-golf-course,George Disc Golf Course,George,Iowa,9,43.3386189,-95.9954466
graceland-university,Graceland University,Lamoni,Iowa,18,40.6162801,-93.9252899
grandview-park,Grandview Park,Des Moines,Iowa,18,41.6127008,-93.5535896
grandview-park-0,Grandview Park,Sioux City,Iowa,9,42.51814580000000,-96.4103232
greene-elementary-school,Greene Elementary School,Greene,Iowa,9,42.89075650000000,-92.8113643
greenfield-lake-city-park,Greenfield Lake City Park - Back,Greenfield,Iowa,18,41.2964397,-94.4790103
greenfield-lake-city-park-front,Greenfield Lake City Park - Front,Greenfield,Iowa,18,41.2951461,-94.4746074
halbur-disc-golf-course,Halbur Disc Golf Course,Halbur,Iowa,9,42.0060007,-94.9750591
hampton-rotary-4-way-test-disc-golf-course,Hampton Rotary 4-Way Test Disc Golf Course,Hampton,Iowa,9,42.7421655,-93.1943695
harlan-pioneer-park,Harlan Pioneer Park,Harlan,Iowa,9,41.6519939,-95.3288773
harrington-park,Harrington Park,Nevada,Iowa,9,42.0237611,-93.43784580000000
harrison-park-dgc,Harrison Park Disc Golf Course,Emmetsburg,Iowa,9,43.1246005,-94.6805625
heartland-christian-camp,Heartland Christian Camp,Birmingham,Iowa,9,40.8785756,-91.9560647
heritage-park,Heritage Park,Ankeny,Iowa,21,41.73328420000000,-93.5717792
hickory-hills-park,Hickory Hills Park,La Porte City,Iowa,9,42.2699168,-92.3122217
high-point-dgc,High Point Disc Golf Course,Bertram,Iowa,9,41.9456259,-91.5405619
hillcrest-park-apartments,Hillcrest Park Apartments,Cedar Falls,Iowa,9,42.5045451,-92.4738953
hills-park-disc-golf-course,Hills Park Disc Golf Course,Sheldon,Iowa,9,43.1914855,-95.8524094
hillview-disc-golf-course,Hillview Disc Golf Course,Hinton,Iowa,9,42.6399963,-96.3216757
horseshoe-pond,Horseshoe Pond,Maquoketa,Iowa,4,42.055402,-90.6623341
hull-disc-golf-course-westside-park,Hull Disc Golf Course at Westside Park,Hull,Iowa,9,43.190694,-96.14075660000000
ida-grove-city-park,Ida Grove City Park,Ida Grove,Iowa,9,42.348051,-95.4671324
indian-hills-community-college,Indian Hills Community College,Ottumwa,Iowa,18,41.044962,-92.394464
inspiration-hills-camp,Inspiration Hills Camp,Inwood,Iowa,9,43.2524409,-96.53372880000000
interstate-battery-disc-golf-course,Interstate Battery Disc Golf Course,Urbandale,Iowa,9,41.6392751,-93.7810993
iowa-central-community-college,Iowa Central Community College,Fort Dodge,Iowa,9,42.4902957,-94.2040086
iowa-regular-baptist-camp,Iowa Regular Baptist Camp,Ventura,Iowa,18,43.1245079,-93.4531768
iowa-state-university-stable-run-disc-golf-course,Iowa State University (Stable Run Disc Golf Course),Ames,Iowa,18,42.0358248,-93.6385639
iowa-wesleyan-college-disc-golf-course,Iowa Wesleyan College Disc Golf Course,Mt. Pleasant,Iowa,9,40.9729533,-91.5526513
jakway-forest-county-park,Jakway Forest County Park,Aurora,Iowa,9,42.5882503,-91.729627
jaycees-disc-golf-course,Jaycees Disc Golf Course,New Hampton,Iowa,9,43.0592724,-92.317864
jefferson-elementary-school,Jefferson Elementary School,Pella,Iowa,9,41.4065504,-92.90050100000000
joe-hoye-park,Joe Hoye Park,Estherville,Iowa,9,43.4087525,-94.8439619
johnson-park-2,Johnson Park,Van Meter,Iowa,9,41.5233477,-93.96520580000000
jones-park,Jones Park,Cedar Rapids,Iowa,18,41.9498854,-91.65171460000000
kanawha-dgc,Kanawha Disc Golf Course,Kanawha,Iowa,9,38.3904149,-81.5841064
kelly-oaks-disc-golf-course,Kelly Oaks Disc Golf Course,Peosta,Iowa,9,42.449123,-90.83089010000000
kelly-park-disc-golf-course,Kelly Park Disc Golf Course,Red Oak,Iowa,10,41.0249157,-95.2274205
kellys-park,Kelly's Park,Cedar Rapids,Iowa,9,41.92120370000000,-91.7743904
lake-fisher-disc-golf-course,Lake Fisher Disc Golf Course,Bloomfield,Iowa,18,40.7560405,-92.442379
lake-icaria,Lake Icaria,Corning,Iowa,18,40.9869306,-94.73358430000000
lake-iowa-disc-golf-course,Lake Iowa Disc Golf Course,Ladora,Iowa,18,41.6364942,-92.18269720000000
lake-malone-disc-golf-course,Lake Malone Disc Golf Course,DeWitt,Iowa,12,41.8208321,-90.5620699
lake-three-fires,Lake of Three Fires,Bedford,Iowa,9,40.7186643,-94.6924066
lake-okoboji-camp-disc-golf-course,Lake Okoboji Camp Disc Golf Course,Spirit Lake,Iowa,9,43.3992858,-95.13607340000000
lake-orient-recreation-area,Lake Orient Recreation Area,Orient,Iowa,18,41.2000069,-94.4368602
lake-pahoja-recreation-area,Lake Pahoja Recreation Area,Inwood,Iowa,9,43.3853114,-96.4669174
laker-links,Laker Links,Emmetsburg,Iowa,18,43.1127427,-94.68303570000000
larchwood-disc-golf-course,Larchwood Disc Golf Course,Larchwood,Iowa,9,43.4530983,-96.4132904
laurel-park,Laurel Park,Gowrie,Iowa,9,42.2837627,-94.2878319
legion-park,Legion Park,Marion,Iowa,19,42.0293046,-91.6122329
leif-erikson-park,Leif Erikson Park,Sioux City,Iowa,9,42.5222769,-96.39567440000000
lewis-club-park,Lewis Club Park,Colfax,Iowa,18,41.6771423,-93.2312532
lions-park-0,Lions Park,Des Moines (Altoona),Iowa,12,41.6467526,-93.477645
lj-thompson-park,LJ Thompson Park,Wapello,Iowa,9,41.171784,-91.18252400000000
lost-island-waterpark-koa,Lost Island Waterpark KOA,Waterloo,Iowa,9,42.4447567,-92.3143563
lowden-memorial-park-disc-golf-course,Lowden Memorial Park Disc Golf Course,Lowden,Iowa,9,41.8619119,-90.9301201
luther-college-disc-golf-course,Luther College Disc Golf Course,Decorah,Iowa,9,43.31479100000000,-91.80521020000000
madison-ave-disc-golf-course,Madison Ave Disc Golf Course,Burlington,Iowa,9,40.7862798,-91.1052776
malcom-disc-golf-course,Malcom Disc Golf Course,Malcom,Iowa,9,41.7348537,-92.7189338
mammoth-disc-golf,Mammoth Disc Golf,University Park,Iowa,9,41.2866258,-92.6145076
mandeville-park,Mandeville Park,Lakeside,Iowa,9,42.6213691,-95.1733278
manly-disc-golf-course,Manly Disc Golf Course,Manly,Iowa,5,43.2857894,-93.1939697
manning-disc-golf-course,Manning Disc Golf Course,Manning,Iowa,9,41.907398,-95.066112
marble-rock-disc-golf-course,Marble Rock Disc Golf Course,Marble Rock,Iowa,9,42.967128,-92.8700439
maxwell-city-park,Maxwell City Park,Maxwell,Iowa,12,41.8874151,-93.4012664
maytag-park,Maytag Park,Newton,Iowa,18,41.6882749,-93.0557549
mccausland-disc-golf-course,McCausland Disc Golf Course,McCausland,Iowa,12,41.7463621,-90.4450093
shenandoah-parks-disc-golf-course,McComb Park Disc Golf Course,Shenandoah,Iowa,9,40.7553129,-95.37203010000000
mchose-park,McHose Park,Boone,Iowa,18,42.0409794,-93.8871686
mckinley-park,McKinley Park,Creston,Iowa,18,41.0536422,-94.38059110000000
memorial-park-4,Memorial Park,Ottumwa,Iowa,19,41.0315285,-92.3992605
mental-health-clinic,Mental Health Clinic,Cherokee,Iowa,9,42.75709640000000,-95.57211320000000
middle-park-disc-golf-course,Middle Park Disc Golf Course,Bettendorf,Iowa,18,41.5441276,-90.5005975
milky-way-galaxy-disc-golf-course,Milky Way Galaxy Disc Golf Course,Reinbeck,Iowa,9,42.323597,-92.5993615
miller-park-0,Miller Park,Sanborn,Iowa,18,43.1786279,-95.66602070000000
miller-park-lake-nyanza,Miller Park - Lake Nyanza,Grinnell,Iowa,18,41.7348537,-92.7189338
zearing-park,Minerva Creek Park,Zearing,Iowa,9,42.16145240000000,-93.2912358
montezuma-disc-golf-course,Montezuma Disc Golf Course,Montezuma,Iowa,18,41.5834426,-92.54561610000000
moville-disc-golf-course,Moville Disc Golf Course,Moville,Iowa,9,42.492788,-96.0702862
mt-vernon-nature-park,Mt Vernon Nature Park,Mt. Vernon,Iowa,9,41.9177955,-91.413879
nations-bridge-park-dgc,Nations Bridge Park Disc Golf Course,Stuart,Iowa,9,41.5764997,-94.3280711
nevada-baptist-church,Nevada Baptist Church,Nevada,Iowa,9,42.012554,-93.4639359
new-wine-park,New Wine Park,New Vienna,Iowa,9,42.5332258,-91.1241876
niacc-disc-golf-course,NIACC Disc Golf Course,Mason City,Iowa,9,43.156929,-93.13282080000000
nicc-calmar-disc-golf-course,NICC - Calmar Disc Golf Course,Calmar,Iowa,9,43.1744983,-91.8666772
north-park-disc-golf-course,North Park Disc Golf Course,Wellman,Iowa,9,41.4641806,-91.8382273
north-winneshiek-middle-school-disc-golf-course,North Winneshiek Middle School Disc Golf Course,Decorah,Iowa,9,43.4422916,-91.8107331
northwood-disc-golf-course,Northwood Disc Golf Course,Northwood,Iowa,18,43.442406,-93.22599900000000
oak-park-disc-golf-course,Oak Park Disc Golf Course,Ainsworth,Iowa,6,41.2875208,-91.55155050000000
oakwood-park-0,Oakwood Park,Lake Mills,Iowa,9,43.4134353,-93.5309925
okoboji-disc-golf-course,Okoboji Disc Golf Course,Wahpeton,Iowa,9,43.3992858,-95.13607340000000
